restaurantID,name,location,reviewCount,rating,categories,address,Latitude,Longitude,Hours,GoodforKids,AcceptsCreditCards,Parking,Attire,GoodforGroups,PriceRange,TakesReservations,Delivery,Takeout,WaiterService,OutdoorSeating,WiFi,GoodFor,Alcohol,NoiseLevel,Ambience,HasTV,Caters,WheelchairAccessible,webSite,phoneNumber,filReviewCount
NWXOfe_hALF0x0omNtT2Tg,Taco Fresco,"Taco Fresco - The Loop - Chicago, IL",26,3,"Restaurants, Mexican, METADATA","29 N Wacker Dr (between Madison St & State St) Chicago, IL 60606 ",41.882844,-87.636617,,Yes,Yes,,,No,$,No,,,,,,,No,,,No,,,,(312) 920-0077,0
nX0eoQLMANnKZAQbB_1vxw,Roti Mediterranean Grill,"Roti Mediterranean Grill - Near West Side - Chicago, IL",178,4,"Restaurants, Mediterranean, METADATA","10 S Riverside Plz (between Washington Blvd & Madison St) Chicago, IL 60606 ",41.881353,-87.639151,Mon-Fri 7 am - 4 pm,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,Yes,No,Lunch,No,Average,Casual,No,Yes,Yes,http://roti.com,(312) 775-7000,22
Nx_RLttlJfTT-XqKWsaLfw,Dearborn Street Oyster Bar & Restaurant,"Dearborn Street Oyster Bar & Restaurant - The Loop - Chicago, IL",1,3,"Restaurants, Seafood, METADATA","409 S Dearborn St (between Congress Pky & Van Buren St) Chicago, IL 60605 ",41.876525,-87.629033,,,,,,,,,,,,,,,,,,,,,,(312) 922-1217,0
N_t2JG-ppf6qILzTZKfYDw,Corner Bakery Cafe,"Corner Bakery Cafe - Near West Side - Chicago, IL",17,3,"Restaurants, Breakfast & Brunch, Sandwiches, Event Planning & Services, Caterers, METADATA","222 S Riverside Plz (between Adams St & Jackson Blvd) Chicago, IL 60606 ",41.878631,-87.638765,Mon-Fri 5:30 am - 8:30 pm Sat 7 am - 6 pm Sun 7:30 am - 2:30 pm,,Yes,,,,$$,No,,Yes,No,,Free,,,,,,,Yes,http://www.cornerbakerycafe.com,(312) 441-0821,1
O1wEEgUbCjl_g7GdleLAEg,Standing Room Only,"Standing Room Only - Printer's Row - Chicago, IL",87,4,"Restaurants, Burgers, METADATA","610 S Dearborn St (between Harrison St & Polk St) Chicago, IL 60605 ",41.873911,-87.629415,Mon-Fri 11 am - 9 pm Sat 11:30 am - 8 pm,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,Yes,No,Lunch,No,Average,Casual,Yes,,Yes,http://www.standingroomonlychicagoâ€¦,(312) 360-1776,15
O3dJVSVviUBknHBvP4ssag,Taco Fresco,"Taco Fresco - CLOSED - The Loop - Chicago, IL",26,3,"Restaurants, Mexican, Fast Food, METADATA","218 S Clark St Chicago, IL 60604 ",41.878898,-87.630938,,No,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,,No,Average,,No,No,,,(312) 641-9912,1
o4CNw8nutwdxpPPybdB-sg,J. Randolph's Bar & Grill,"J. Randolph's Bar & Grill - The Loop - Chicago, IL",8,3,"Restaurants, American (Traditional), American (New), METADATA","151 N Michigan Ave (at Randolph St) Chicago, IL 60601 ",41.88508,-87.624135,,Yes,Yes,,Casual,Yes,$$,No,No,No,Yes,No,,,,,,,,No,,(312) 565-2203,0
o4NcUfco7JxOcyfKFWyAhg,Mercat a la Planxa,"Mercat a la Planxa - South Loop - Chicago, IL",702,4,"Restaurants, Tapas Bars","638 S Michigan Ave (between Balbo Ave & Congress Plaza Dr) Chicago, IL 60605 ",41.873267,-87.624717,"Mon-Thu, Sun 7 am - 10 pm Fri-Sat 7 am - 11 pm",No,Yes,Valet,Casual,Yes,$$$,Yes,No,No,Yes,Yes,No,Dinner,Full Bar,Loud,Trendy,No,No,Yes,http://www.mercatchicago.com,(312) 765-0524,74
O4YA80372ht8DuH5KCf5CQ,Pockets Restaurant,"Pockets Restaurant - The Loop - Chicago, IL",4,3,"Restaurants, Fast Food, METADATA","309 W Lake St (between Franklin St & Wacker Dr) Chicago, IL 60606 ",41.885608,-87.636089,,Yes,Yes,,Casual,Yes,$,,,Yes,,,,,No,,,,,,,(312) 641-0949,0
O8P17VtBUpqrHthrMz8XSA,Panda Express,"Panda Express - The Loop - Chicago, IL",12,4,"Restaurants, Chinese, METADATA","209 W Jackson Blvd (between Franklin St & Wells St) Chicago, IL 60606 ",41.877914,-87.634142,,Yes,Yes,,Casual,No,$,No,No,Yes,No,No,,Lunch,No,,,,,Yes,,(312) 588-1572,2
oC9poEdLckAO-f-89rxNEw,Little Branch Cafe,"Little Branch Cafe - Near Southside - Chicago, IL",135,4,"Restaurants, Cafes, METADATA","1251 S Prairie Ave Chicago, IL 60605 ",41.866184,-87.62142,Mon 7 am - 7 pm Tue-Fri 7 am - 10 pm Sat-Sun 8 am - 7 pm,Yes,Yes,Street,Casual,Yes,$$,No,No,Yes,No,Yes,Free,"Breakfast, Brunch",Full Bar,Average,Casual,No,Yes,Yes,http://www.littlebranchcafe.com,(312) 360-0101,26
oeqo_YONXZuRBeyC419fww,McDonald's,"McDonald's - The Loop - Chicago, IL",10,3,"Restaurants, Fast Food, Burgers, METADATA","21 S Clark St Chicago, IL 60603 ",41.881724,-87.630299,,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,Yes,,,No,,,,,Yes,http://www.mcdonalds.com,(312) 580-0214,1
oHKfsAyQJK8fKvnB8Jvd5Q,Zacatacos,"Zacatacos - CLOSED - The Loop - Chicago, IL",28,4,"Restaurants, Mexican, Fast Food, METADATA","17 S Wabash Ave Chicago, IL 60603 ",41.88166,-87.625849,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,No,,,No,,Yes,,(312) 629-9505,6
ojZ95yYtBVIsTJQpbbSwsw,Noodles & Company,"Noodles & Company - The Loop - Chicago, IL",133,3,"Restaurants, American (New), METADATA","180 N Michigan Ave (at Lake St) Chicago, IL 60601 ",41.885598,-87.625001,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,Yes,Yes,http://www.noodles.com,(312) 981-7110,14
OkZACcDFWTfIEVsxxL2UJw,Sopraffina Marketcaffe,"Sopraffina Marketcaffe - The Loop - Chicago, IL",35,4,"Restaurants, Sandwiches, Italian, METADATA","Aon Center 200 E Randolph St Chicago, IL 60601",41.885353,-87.621323,,Yes,Yes,,Casual,Yes,$$,No,Yes,Yes,No,Yes,,Lunch,No,,,,Yes,Yes,http://www.sopraffina.com,(312) 729-9200,0
OlTel9SyGa6i8xSZCD-gBA,Quizno's,"Quizno's - The Loop - Chicago, IL",4,3,"Restaurants, Sandwiches, METADATA","128 S Franklin St (between Adams St & Court Pl) Chicago, IL 60606 ",41.879799,-87.635438,,Yes,,,,,,,No,Yes,No,,,,No,,,,,,,(312) 372-3663,1
OO-PuBnfrdXlZWKCyPPiQg,Kim & Carlos Hot Dog Stand,"Kim & Carlos Hot Dog Stand - Near Southside - Chicago, IL",42,5,"Restaurants, Hot Dogs, METADATA","1400 S Lake Shore Dr Museum Campus (between Mcfretridge Dr & Waldron Dr) Chicago, IL 60605 ",41.866173,-87.616986,,Yes,No,Street,Casual,Yes,$,No,No,Yes,No,Yes,No,Lunch,No,Average,"Touristy, Casual",No,No,Yes,,,12
OQytMuhkdIgEjHJRj83o2w,HomeMade Pizza Company,"HomeMade Pizza Company - Near Southside - Chicago, IL",39,4,"Restaurants, Pizza, METADATA","1347 S Michigan Ave (between 13th St & 14th St) Chicago, IL 60605 ",41.864501,-87.623706,Mon-Fri 3 pm - 9 pm Sat-Sun 1 pm - 9 pm,Yes,Yes,Street,Casual,Yes,$$,No,Yes,Yes,No,No,No,Dinner,No,Quiet,,No,,Yes,http://www.homemadepizza.com,(312) 922-9100,5
OvSWKP0cqWBFgoLWYECPdA,Curried Loop,"Curried Loop - The Loop - Chicago, IL",91,4,"Restaurants, Indian, METADATA","171 N Wells St Chicago, IL 60606 ",41.885298,-87.633747,Mon-Sun 11 am - 9 pm,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,No,No,Lunch,No,Average,Casual,Yes,Yes,Yes,http://www.curried.com,(312) 977-9999,15
ow4nbP42cVK5zQxiW4D86A,Plymouth Restaurant & Bar,"Plymouth Restaurant & Bar - The Loop - Chicago, IL",150,3,"Restaurants, American (Traditional), Nightlife, Bars, METADATA","327 S Plymouth Ct Chicago, IL 60604 ",41.877333,-87.628433,,No,Yes,Street,Casual,Yes,$$,No,No,Yes,Yes,Yes,No,"Lunch, Dinner",Full Bar,Average,Casual,Yes,No,Yes,http://plymouthgrill.com,(312) 362-1212,24
oWpGUnJk-W3xHNekCZ2v6A,Chipotle Mexican Grill,"Chipotle Mexican Grill - The Loop - Chicago, IL",34,4,"Restaurants, Mexican, METADATA","233 W Lake St (between Post Pl & Wells St) Chicago, IL 60606 ",41.885563,-87.635219,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,,,Beer & Wine Only,Average,,No,,Yes,http://www.chipotle.com,(312) 263-6230,6
OXd7OTYmiNlPbJEozpIAeg,Potbelly Sandwich Works,"Potbelly Sandwich Works - The Loop - Chicago, IL",108,4,"Restaurants, Sandwiches, METADATA","190 N State St (between Benton Pl & Couch Pl) Chicago, IL 60601 ",41.885359,-87.628471,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,No,Lunch,No,Loud,Casual,No,Yes,Yes,,(312) 683-1234,8
oygq45Un8P21YY5r3bebhQ,Amarit Thai Restaurant,"Amarit Thai Restaurant - Printer's Row - Chicago, IL",141,3,"Restaurants, Thai, METADATA","600 S Dearborn St (between Harrison St & Polk St) Chicago, IL 60605 ",41.874026,-87.629441,"Mon-Thu, Sun 11 am - 10 pm Fri-Sat 11 am - 11 pm",Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,Yes,,"Lunch, Dinner",,Quiet,Casual,No,,Yes,http://www.amaritthai.com,(312) 939-1179,16
p-w4e7tdZNWEqCAlgSWy7w,Jamba Juice,"Jamba Juice - The Loop - Chicago, IL",27,4,"Restaurants, Food, Juice Bars & Smoothies, METADATA","166 N State St (between Randolph St & Benton Pl) Chicago, IL 60601 ",41.884985,-87.628171,Mon-Fri 6:30 am - 7 pm Sat 9 am - 5 pm Sun 10 am - 5 pm,Yes,Yes,,Casual,No,$,No,No,Yes,No,,,,No,,,No,,,http://www.jambajuice.com,(312) 641-1925,0
p-XQPdaPUAqESVoqyocRUw,Qdoba Mexican Grill,"Qdoba Mexican Grill - The Loop - Chicago, IL",55,4,"Restaurants, Mexican, METADATA","175 W Jackson Blvd (at Michigan Ave) Chicago, IL 60604 ",41.877499,-87.6332,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,Yes,,Lunch,No,Very Loud,,,,Yes,http://www.qdoba.com,(312) 212-1201,5
P04H0_SvD6jFKhHNAPmmGA,Harold's Chicken Shack,"Harold's Chicken Shack - South Loop - Chicago, IL",96,4,"Restaurants, Chicken Wings, METADATA","636 S Wabash Ave (between Balbo Ave & Harrison St) Chicago, IL 60605 ",41.873368,-87.626438,Mon-Sat 10 am - 9 pm Sun 11 am - 8 pm,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,No,"Lunch, Dinner",No,Quiet,,No,No,Yes,,(312) 362-0442,7
P0jKqaSzjQ2RtVEyWYoG-Q,Robinson's Ribs,"Robinson's Ribs - CLOSED - The Loop - Chicago, IL",3,3,"Restaurants, METADATA","100 W Randolph St (between Beaubien Ct & Michigan Ave) Chicago, IL 60601 ",41.885153,-87.631672,,,,,,,,,,,,,,,,,,,,,,(312) 807-3870,0
p9su7Q61mmgleauIr1kysw,Great Street Restaurant,"Great Street Restaurant - The Loop - Chicago, IL",18,3,"Restaurants, American (New), METADATA","1 W Wacker Dr (at Wabash Ave) Chicago, IL 60601 ",41.886334,-87.62839,,No,Yes,,Casual,Yes,$$,Yes,No,No,Yes,Yes,,,Full Bar,Average,,,,,,(312) 795-3333,1
pdZe5vmQmWGIbaOU0jangA,Tokyo Lunchbox,"Tokyo Lunchbox - The Loop - Chicago, IL",10,3,"Restaurants, Sushi Bars, METADATA","James R Thompson Center 100 W. Randolph St Chicago, IL 60601 ",41.885127,-87.63169,,No,Yes,,Casual,No,$,No,No,Yes,No,No,,,No,,,,,Yes,,,0
pI5ZbsDnjP-sF2UBUmsvpw,Goodwin's,"Goodwin's - The Loop - Chicago, IL",182,4,"Restaurants, Sandwiches, METADATA","175 N Franklin St Ste 106 (between Monroe St & Couch Pl) Chicago, IL 60606 ",41.885416,-87.635026,Mon-Fri 11 am - 3 pm,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,Yes,,Lunch,No,Average,Casual,No,No,No,http://www.goodwins2go.com/,(312) 634-1134,15
PIDJ2xZOUMSr0jwjLnwYkg,Yang,"Yang - South Loop - Chicago, IL",76,3,"Restaurants, Chinese, METADATA","28 E Roosevelt Rd (between Federal St & Holden Ct) Chicago, IL 60605 ",41.867694,-87.626308,Mon-Thu 11 am - 9:30 pm Fri 11 am - 10:30 pm Sat 12 pm - 10:30 pm Sun 12 pm - 9:30 pm,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,Yes,No,,Dinner,No,Quiet,,No,,Yes,http://www.yangrestaurant.com,(312) 986-1688,25
PidZ26sboIS3-6CtUpNskA,Raw,"Raw - Near West Side - Chicago, IL",94,5,"Restaurants, Vegan, Vegetarian, METADATA","Chicago French Market 131 N Clinton Chicago, IL 60606 ",41.884137,-87.640973,Mon-Fri 7 am - 7:30 pm Sat 8:30 am - 6 pm,Yes,Yes,Garage,Casual,No,$$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,,Yes,http://www.chicagorawfood.com,(312) 831-2729,17
PKn611tgOKdzSH_y0bHfjA,Sopraffina Marketcaffe,"Sopraffina Marketcaffe - The Loop - Chicago, IL",23,4,"Restaurants, Italian, Sandwiches, METADATA","175 W Jackson Blvd (at Michigan Ave) Chicago, IL 60604 ",41.877499,-87.6332,Mon-Fri 6 am - 4 pm,No,Yes,Street,Casual,No,$,No,No,Yes,No,Yes,,Lunch,No,Average,,,Yes,Yes,http://www.sopraffina.com,(312) 583-1100,1
PKtU9LxlidVbp5fnqIqnNA,Artist's Cafe,"Artist's Cafe - The Loop - Chicago, IL",116,2,"Restaurants, Diners, METADATA","412 S Michigan Ave (between Van Buren St & Congress Pky) Chicago, IL 60605 ",41.876412,-87.624617,Mon-Fri 12 pm - 8 pm,Yes,No,"Garage, Street",Casual,Yes,$$,No,No,Yes,Yes,Yes,,Lunch,Full Bar,Quiet,,No,No,Yes,http://www.artists-cafe.com,(312) 939-7855,22
PMpoJogV46PMw-8D4s31Nw,Delmonico Illinois Center,"Delmonico Illinois Center - The Loop - Chicago, IL",17,4,"Restaurants, Buffets, METADATA","233 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886819,-87.623672,,Yes,Yes,,,,$,No,,Yes,,,,,,Average,,,,Yes,http://delmonicochicago.com,(312) 228-0900,1
PmqoIBBRjTVvlLFmuOJH1g,Taco Fresco,"Taco Fresco - CLOSED - The Loop - Chicago, IL",9,3,"Restaurants, Mexican, METADATA","335 S Franklin St (between Jackson Blvd & Van Buren St) Chicago, IL 60606 ",41.877047,-87.634798,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,,,No,,,,,Yes,http://www.tacofresco.com,(312) 939-1548,1
PNXRz2Xb6ErOUJFlAYmuaA,Corner Bakery Cafe,"Corner Bakery Cafe - The Loop - Chicago, IL",23,3,"Restaurants, Breakfast & Brunch, Cafes, METADATA","123 N Wacker Dr (between Court Pl & Adams St) Chicago, IL 60606 ",41.884128,-87.636491,Mon-Fri 6:30 am - 4 pm,,Yes,,Casual,Yes,$$,No,,Yes,No,Yes,Free,,No,,,,,Yes,http://www.cornerbakerycafe.com,(312) 372-3624,0
PNZuQK_q11hMYJpPLAEa-w,I Dream of Falafel,"I Dream of Falafel - The Loop - Chicago, IL",97,4,"Restaurants, Mediterranean, METADATA","112 W Monroe St (at Michigan Ave) Chicago, IL 60603 ",41.880797,-87.631343,Mon-Fri 10:30 am - 6 pm,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,No,Lunch,No,Average,Casual,No,Yes,Yes,http://www.idreamoffalafel.com,(312) 263-4363,13
pO4I4wDkyTOQL3lVhTrEPw,Mangino's,"Mangino's - CLOSED - The Loop - Chicago, IL",15,4,"Restaurants, Italian, Sandwiches, METADATA","29 N Wacker Dr (between Arcade Pl & Dearborn St) Chicago, IL 60606 ",41.882844,-87.636617,,,Yes,,Casual,Yes,$,No,,Yes,No,,,,,,,,,,,(312) 443-8485,1
psg6jBQYmL9AFnmIJC37Yg,Billy Goat Tavern & Grill,"Billy Goat Tavern & Grill - The Loop - Chicago, IL",42,3,"Restaurants, Burgers, Event Planning & Services, Caterers, METADATA","309 W Washington St (between Wacker Dr & Franklin St) Chicago, IL 60606 ",41.882948,-87.635643,,No,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,Full Bar,Average,,Yes,No,Yes,http://www.billygoattavern.com,(312) 899-1873,1
pu6yIiyxQ4zLh9hgWOmNfA,One North Kitchen & Bar,"One North Kitchen & Bar - The Loop - Chicago, IL",87,3,"Restaurants, American (New), METADATA","1 N Wacker Dr (between Madison St & State St) Chicago, IL 60606 ",41.882259,-87.636105,Mon-Fri 11 am - 9 pm,No,Yes,Valet,Casual,Yes,$$,Yes,No,Yes,Yes,Yes,,Lunch,Full Bar,Very Loud,,Yes,Yes,Yes,http://restaurants-america.com,(312) 750-9700,10
pX7oIH75lXnYA37QuuB39g,Tamarind,"Tamarind - South Loop - Chicago, IL",263,4,"Restaurants, Sushi Bars, Asian Fusion, METADATA","614 S Wabash Ave (between Balbo Ave & Harrison St) Chicago, IL 60605 ",41.873897,-87.626297,,Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,Yes,No,Dinner,Full Bar,Average,Trendy,No,Yes,Yes,http://www.tamarindsushi.com,(312) 379-0970,55
pyHajlDgnBOpYFNZ3a_gZA,Sushi Sai,"Sushi Sai - The Loop - Chicago, IL",105,4,"Restaurants, Japanese, Sushi Bars, METADATA","123 N Wacker Dr Ste 125 (between Wacker St & Franklin St) Chicago, IL 60606 ",41.884128,-87.636491,,No,Yes,Street,Casual,Yes,$$,No,Yes,Yes,Yes,No,No,"Lunch, Dinner",Beer & Wine Only,Average,Casual,No,Yes,Yes,http://www.sushisaichicago.com/,(312) 332-8822,12
PYMWm7Lbs9dK3gt3yCRyOQ,Under 55 Cafe,"Under 55 Cafe - The Loop - Chicago, IL",30,4,"Restaurants, Cafes, METADATA","55 E Monroe St (between Michigan Ave & Wabash Ave) Chicago, IL 60603 ",41.880502,-87.625664,Mon-Fri 7 am - 2 pm,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,No,Average,,No,,Yes,,(312) 849-9512,6
Q2CwHPADFu6hdhZlo_IGDw,Pizza Hut Express and KFC,"Pizza Hut Express and KFC - CLOSED - The Loop - Chicago, IL",4,3,"Restaurants, Fast Food, Pizza, METADATA","60 E Lake St (between Dearborn St & Garland Ct) Chicago, IL 60601 ",41.886023,-87.6258,,Yes,Yes,,Casual,No,$,No,No,Yes,No,No,No,,No,,,,,Yes,,(312) 443-9580,0
q60IRwHOEUqu7B7f9Q9hWw,Donna's Cafe,"Donna's Cafe - Near Southside - Chicago, IL",44,4,"Restaurants, Sandwiches, METADATA","1255 S State (between Roosevelt Rd & 13th St) Chicago, IL 60605 ",41.866153,-87.626948,Mon-Thu 8 am - 3 pm Fri 8 am - 9 pm Sat 8 am - 8 pm,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,Yes,Free,Lunch,No,Average,Casual,No,Yes,Yes,http://www.donnascafechicago.com,(312) 461-1005,16
q9AUsrYTakTMIHJkKA_EIQ,Exchequer Restaurant & Pub,"Exchequer Restaurant & Pub - The Loop - Chicago, IL",227,4,"Restaurants, Pizza, Nightlife, Bars, Pubs, Steakhouses, METADATA","226 S Wabash Ave Chicago, IL 60604 ",41.878749,-87.626563,Mon-Thu 11 am - 11 pm Fri-Sat 11 am - 12 am Sun 12 pm - 9 pm,Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,No,No,Dinner,Full Bar,Average,Casual,Yes,No,Yes,http://www.exchequerpub.com,(312) 939-5633,28
Q9OM6d00YPkdtDzx0OA43w,Jersey Mike's Subs,"Jersey Mike's Subs - The Loop - Chicago, IL",54,4,"Restaurants, Sandwiches, METADATA","200 W Monroe St Chicago, IL 60606 ",41.880865,-87.634293,Mon-Fri 7 am - 7 pm,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,Yes,Free,Lunch,No,Average,Casual,Yes,Yes,Yes,http://www.jerseymikes.com/,(312) 263-0830,7
qgti5xJUQhrxh-J4K2iAzg,Alonti Deli,"Alonti Deli - Near West Side - Chicago, IL",4,3,"Restaurants, Delis, METADATA","2 N Riverside Plz (between Madison St & Monroe St) Chicago, IL 60606 ",41.882593,-87.639151,,,,,Casual,,$$,No,No,Yes,No,No,,,,,,,,,,(312) 258-0770,2
QK6BTUNWUtoi72asmtf8ug,Salad Creations,"Salad Creations - CLOSED - The Loop - Chicago, IL",29,4,"Restaurants, American (New), Fast Food, METADATA","60 E Jackson Blvd Ste B (between Wabash Ave & Michigan Ave) Chicago, IL 60604 ",41.878376,-87.625722,,Yes,Yes,,Casual,No,$,No,No,Yes,No,No,,Lunch,No,Average,,Yes,,Yes,http://www.saladcreations.net/,(312) 322-2611,2
Qm7XFyoRlFfptCKLiRzmXQ,Boston Blackies,"Boston Blackies - Near West Side - Chicago, IL",127,3,"Restaurants, Burgers, METADATA","120 S Riverside Plz (between Adams St & Monroe St) Chicago, IL 60606 ",41.880033,-87.639074,,No,Yes,Street,Casual,Yes,$$,No,No,Yes,Yes,Yes,,Lunch,Full Bar,Average,,Yes,,Yes,http://www.bostonblackies.com,(312) 382-0700,8
QmUPZ_9X-_IuWTwQB92wdQ,Westminster Hot Dog,"Westminster Hot Dog - The Loop - Chicago, IL",85,4,"Restaurants, Hot Dogs, METADATA","11 N Wells Chicago, IL 60602 ",41.882487,-87.633495,Mon-Fri 10:30 am - 3:30 pm,Yes,Yes,Street,Casual,No,$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,No,Yes,http://www.westminsterhotdog.com,(312) 445-9514,12
qO0rBKWUlzGs6ZaviKoBTg,Siam Rice,"Siam Rice - The Loop - Chicago, IL",264,4,"Restaurants, Thai, METADATA","117 N Wells St Chicago, IL 60606 ",41.883767,-87.633638,Mon-Fri 11 am - 8 pm,Yes,Yes,"Garage, Street, Validated",Casual,Yes,$$,No,Yes,Yes,Yes,No,Free,Lunch,No,Loud,Casual,No,Yes,Yes,http://www.siamricethai.com,(312) 606-9999,17
QssEag9tsennJO4o9G4ORA,Quiznos,"Quiznos - CLOSED - The Loop - Chicago, IL",5,3,"Restaurants, METADATA","333 S Franklin St (between Jackson Blvd & Van Buren St) Chicago, IL 60606 ",41.877111,-87.634801,,Yes,Yes,Street,Casual,No,$,No,No,Yes,No,No,,Lunch,No,,,,,Yes,,(312) 291-0630,2
QXMdjZSKgLaCjk9UASv8Jw,Quizno's Subs,"Quizno's Subs - The Loop - Chicago, IL",3,3,"Restaurants, Sandwiches, METADATA","5 N Wabash Ave Chicago, IL 60602 ",41.882277,-87.625794,,,Yes,,,Yes,$,,,,,No,,,,,,,,,http://www.quiznos.com,(312) 609-1234,0
qyHkbIRhbm2TkbKmCpsaew,I Love Sushi,"I Love Sushi - The Loop - Chicago, IL",20,4,"Restaurants, Sushi Bars, Japanese, METADATA","233 N. Michigan (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886819,-87.623672,,Yes,Yes,,Casual,,$,No,No,Yes,No,No,,Lunch,No,Average,,No,,,,(312) 228-0500,3
r1vCqtOFVT4ecpo4ECi_6A,Freshii,"Freshii - The Loop - Chicago, IL",79,4,"Restaurants, Breakfast & Brunch, Soup, Sandwiches, METADATA","200 W Monroe St Chicago, IL 60606 ",41.880865,-87.634293,Mon-Thu 7 am - 9 pm Fri 7 am - 8 pm Sat 9 am - 2 pm,No,Yes,"Garage, Street",Casual,No,$,No,Yes,Yes,No,No,No,Lunch,No,Loud,Casual,No,Yes,Yes,http://www.freshii.com,(312) 269-0995,8
R5fT-2OJvgDKrDSvIxUpvg,Jersey Mike's Subs,"Jersey Mike's Subs - The Loop - Chicago, IL",15,4,"Restaurants, Cheesesteaks, Soup, Sandwiches, METADATA","120 N Wells St Chicago, IL 60606 ",41.883938,-87.634058,Mon-Fri 10 am - 7 pm Sat 10 am - 3 pm,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,Free,,No,Average,,Yes,,Yes,http://www.jerseymikes.com,(312) 251-0900,1
R99YRMmzHUVjHwzfbk6xhg,Ronny's III,"Ronny's III - The Loop - Chicago, IL",4,3,"Restaurants, American (Traditional), METADATA","110 W Randolph St (between Beaubien Ct & Michigan Ave) Chicago, IL 60601 ",41.884883,-87.631629,,,,,,,,,,,,,,,,,,,,,,(312) 939-6010,0
rCG3fBrxcTTlbx-CpledQg,Potbelly Sandwich Works,"Potbelly Sandwich Works - The Loop - Chicago, IL",21,4,"Restaurants, Sandwiches, METADATA","155 N Wacker Dr Ste 1 (between Monroe St & Randolph St) Chicago, IL 60606 ",41.885009,-87.636298,,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,,,No,,,,,No,http://www.potbelly.com,(312) 332-5720,2
rEsYt8-WndhJCEFtjWUs8w,Bowl Square,"Bowl Square - Near West Side - Chicago, IL",14,4,"Restaurants, Korean, METADATA","131 N Clinton Ave Chicago, IL 60606 ",41.884137,-87.640973,,Yes,Yes,,Casual,Yes,$,No,No,Yes,Yes,No,,,No,,,No,,Yes,http://www.bowlsquare.com,(312) 575-0306,5
Rk-q_iDp64dOduH2SIhEGA,Chicago Sports Bar & Grill,"Chicago Sports Bar & Grill - CLOSED - The Loop - Chicago, IL",8,3,"Restaurants, METADATA","223 W Jackson Blvd Lowr Chicago, IL 60606",41.877928,-87.634756,,No,Yes,,Casual,Yes,$,No,Yes,Yes,Yes,No,,,Full Bar,,,,,Yes,,(312) 427-2856,0
RlbsLKwnnSbf5hwOGko3Rg,Cyrano's Cafe On The River,"Cyrano's Cafe On The River - The Loop - Chicago, IL",27,3,"Restaurants, American (New), French, Nightlife, Bars, Wine Bars, METADATA","233 E Lower Wacker Dr Chicago, IL 60601 ",41.887613,-87.621216,Mon-Sun 11 am - 10 pm,Yes,Yes,,Casual,Yes,$$,No,No,,Yes,Yes,No,Lunch,Beer & Wine Only,Average,,No,No,Yes,,(312) 616-1400,2
RoO-4FJgw-o7tImNa6DRow,Monday's Restaurant,"Monday's Restaurant - CLOSED - The Loop - Chicago, IL",6,3,"Restaurants, METADATA","203 N La Salle St (between Haddock Pl & Lake St) Chicago, IL 60601 ",41.885932,-87.631826,,,Yes,,Casual,,,,,,,,,,Full Bar,,,Yes,,,,(312) 629-0444,1
RPqM6hPPNytOCIqUTwAnbQ,Orange on Harrison,"Orange on Harrison - CLOSED - Printer's Row - Chicago, IL",151,4,"Restaurants, Breakfast & Brunch, METADATA","75 W Harrison St (between Clark St & Federal St) Chicago, IL 60605 ",41.874385,-87.630068,,Yes,Yes,Street,Casual,Yes,$$,No,No,Yes,Yes,No,,Breakfast,No,,,,,Yes,,(312) 447-1000,16
